ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
151	99999935	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	99999939	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	99999941	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
151	99999942	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
152	453	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	783	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6515	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6772	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	7251	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999916	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
152	99999923	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
152	99999934	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999938	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	99999940	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999942	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
156	4559	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	6523	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	152	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	2129	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	5680	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	99999912	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999913	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999916	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999917	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	99999940	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999941	1	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3
159	99999912	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
163	5353	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
166	99999941	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
171	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
173	5598	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
174	99999922	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
174	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
175	6809	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
178	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
181	647	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
182	925	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
184	2858	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
184	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
186	99999921	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
190	99999918	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
190	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	99999906	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
197	99999912	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
198	312	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
209	99999932	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
214	99999922	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
214	99999942	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
215	4557	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	7253	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	99999933	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
215	99999941	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
216	6327	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
218	7039	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	1409	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	2173	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	4170	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6502	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6946	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
223	99999906	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
223	99999941	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2
224	196	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	451	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	871	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	926	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2071	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	2080	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2363	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
224	3208	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	6547	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6787	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6948	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7238	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7346	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999913	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999916	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999917	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999918	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999921	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
224	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999924	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999933	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999934	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999935	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999938	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
224	99999940	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
224	99999941	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3
225	99999923	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
225	99999939	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
227	253	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	2510	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
227	99999918	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	99999941	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
228	99999918	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
230	6523	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
230	7058	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
230	7362	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	99999922	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	99999941	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	3
237	6711	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
242	5946	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
245	99999917	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
252	6761	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	253	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	519	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	1014	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	1374	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	3372	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	3732	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	4305	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	4508	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	5451	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
253	6336	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6711	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6723	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6787	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6926	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	6948	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	6986	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	7291	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999904	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
253	99999913	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
253	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999938	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999941	0	1	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3
253	99999942	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
257	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
257	99999942	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
258	7372	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
259	99999913	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
263	152	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
280	99999905	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
280	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
288	6529	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
288	99999942	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
295	99999905	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
300	522	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
303	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
308	7399	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	99999914	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
308	99999920	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
309	334	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
329	99999914	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
334	6787	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
337	7086	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
341	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
344	187	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
371	6762	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
376	99999910	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
382	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
387	6373	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
396	5047	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
403	3360	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
405	99999941	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
409	6332	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
409	6867	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
416	99999942	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
419	6920	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
420	5006	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	99999905	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	99999942	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
422	1724	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
422	2972	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
422	4257	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
422	6707	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
422	99999921	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
436	99999932	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
437	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
451	3373	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
452	2509	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
452	6811	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	898	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	6311	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	6555	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
453	99999904	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999942	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
454	151	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
454	567	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
454	99999941	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
456	2922	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
456	3031	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
456	4725	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
456	99999919	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
456	99999942	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
471	7034	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
472	99999909	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
472	99999920	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
472	99999941	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
473	99999904	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
479	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
487	5330	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
501	6948	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
501	7259	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
502	99999923	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
504	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
505	3422	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
507	99999941	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
512	99999917	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
513	99999914	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
513	99999939	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
514	508	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	99999942	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
520	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	139	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	5182	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
521	5863	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	99999905	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
521	99999909	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	99999923	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
521	99999935	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	1639	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
522	2889	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	2922	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	3917	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
522	7066	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
522	99999941	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2
526	99999941	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
528	99999917	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
533	99999906	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
535	6972	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
537	6513	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
547	99999917	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
547	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
560	6311	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
560	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
560	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
568	2173	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
568	6010	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
569	99999937	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
571	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
574	99999922	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
574	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
581	7077	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
581	99999941	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
588	99999935	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
589	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
598	6948	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
605	7131	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
608	2984	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
612	99999904	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
627	2298	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
642	99999942	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
645	4339	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
645	6932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
647	3297	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
658	224	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
658	99999905	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
658	99999935	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
661	4134	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
673	6811	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
673	7346	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
673	99999904	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
677	3105	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
694	2988	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
694	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
698	149	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
710	6957	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
710	7314	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
710	99999921	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
