ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
152	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999919	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999933	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	99999917	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	3953	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6517	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	6564	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999911	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999917	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
157	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999933	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999941	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
160	7365	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
164	906	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
172	6529	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
173	99999915	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
174	99999917	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
184	3282	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
185	99999923	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
186	99999941	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
187	7123	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
188	6516	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
197	872	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
199	6334	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
200	5126	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
204	99999941	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
208	6711	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
215	99999912	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
223	1762	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6517	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6564	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6862	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999916	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999936	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
224	184	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2379	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	2552	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2897	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
224	6523	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6527	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6529	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
224	6549	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6555	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2
224	7183	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7245	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	99999905	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	99999916	0	2	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	3
224	99999917	1	1	0	1	0	1	0	0	0	0	0	0	1	2	1	0	0	0	4
224	99999921	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999923	1	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	3
224	99999933	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3
224	99999934	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
227	6553	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
227	99999921	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
227	99999923	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
228	6491	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
228	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
229	5263	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
230	4627	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	5008	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
230	6531	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
230	7058	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	99999921	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
238	6548	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
242	99999917	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	238	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2284	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	4063	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6309	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	6498	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6516	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6547	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
253	6549	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
253	7366	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	99999910	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
253	99999916	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
253	99999917	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	3
253	99999920	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
253	99999923	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
253	99999933	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
253	99999941	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	2
257	2530	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
265	99999931	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
271	2174	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
271	99999915	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
280	2530	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
284	7331	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
288	99999920	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
289	99999917	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
294	99999941	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
299	7244	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
302	6557	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
308	979	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	3362	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	4604	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	4634	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
308	7253	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
308	99999918	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
308	99999933	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
309	99999918	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
324	7331	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
360	99999923	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
383	6555	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
387	521	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
394	99999912	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
395	409	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
402	6516	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
406	99999916	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
408	2967	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
409	1746	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
409	4167	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
410	7359	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
420	253	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
420	2858	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
420	5000	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	6514	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
420	6529	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	6948	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	7263	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	99999917	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
422	450	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
422	2532	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
422	99999934	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
427	99999916	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
435	7399	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
437	2570	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
442	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
450	99999940	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
451	99999917	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
451	99999935	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
452	2530	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
452	2911	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
452	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	2404	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
453	4257	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
453	99999941	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
456	5327	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
456	99999941	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2
466	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
467	4139	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
471	7331	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
492	7338	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
500	7251	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
500	99999917	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
501	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
504	2284	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
504	5845	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
507	7039	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
514	6547	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
515	99999937	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
517	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
519	6548	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	7084	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
519	7325	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	99999941	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
521	51	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	3098	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	6547	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
521	99999923	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
521	99999933	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2
522	6558	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
522	99999920	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
523	7071	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
523	7331	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
528	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
532	99999922	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
533	6010	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
537	7330	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
538	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
540	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
541	1054	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
548	99999904	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
560	99999915	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
560	99999923	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
581	7105	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
585	6838	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
590	99999917	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
590	99999933	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
594	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
596	99999923	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
606	7331	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
606	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
616	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
637	6551	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
643	99999936	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
644	7355	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
649	6531	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
650	3968	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
656	99999917	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
658	2509	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
658	99999917	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
658	99999918	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
661	6379	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
661	6559	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
661	6564	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
673	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
677	99999906	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
677	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
682	99999911	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
687	5006	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
710	5863	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
710	6515	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
710	99999917	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
710	99999941	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
713	6554	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
735	99999941	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
755	99999933	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
775	6770	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
779	6382	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
783	7273	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
783	7390	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
783	99999912	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
790	504	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
796	6561	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
817	2173	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
838	3031	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
851	6516	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
871	6525	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	6948	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	7400	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	99999917	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
871	99999935	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
872	1757	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
872	99999923	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
873	7036	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
876	7099	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
881	149	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
881	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
882	6767	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
884	99999922	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
889	5335	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
889	6147	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
901	6547	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
906	5552	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
911	4634	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
921	99999933	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
925	99999915	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
933	99999920	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
937	7400	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
941	2911	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
978	6529	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
978	6947	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
978	7336	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	979	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	1044	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	4178	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
979	4604	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	4634	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	2
979	5501	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
979	6551	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	6564	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	7399	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	99999912	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
979	99999916	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	3
979	99999917	0	0	0	0	0	0	5	0	3	0	0	0	1	1	0	0	0	0	5
979	99999919	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	99999923	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	2
979	99999933	0	0	0	0	0	0	4	0	1	0	0	0	1	2	0	0	0	0	4
