ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
151	99999905	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	99999934	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999942	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2
152	224	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	1503	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	2886	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	6334	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	6538	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	6539	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	7338	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
152	99999934	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
152	99999941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999942	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2
156	151	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
156	99999938	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	2985	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
157	4394	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
157	6711	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2
157	6862	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6889	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6955	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	2
157	99999916	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999917	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	99999918	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
157	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
158	4634	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
158	6933	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
159	99999917	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
163	5467	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
174	99999909	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
178	99999916	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
184	6412	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
184	7365	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
185	6411	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
185	6506	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
185	7241	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
186	2296	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
186	6809	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
193	7287	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
196	6526	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
199	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
204	6538	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
204	6723	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
209	5501	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
210	99999934	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
211	99999916	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	2470	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
215	6862	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
215	7034	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
215	99999918	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
217	2863	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
221	6551	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	6809	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999918	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
223	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999935	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	230	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	420	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2731	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	2852	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6373	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6481	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6527	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6809	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7041	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	7106	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
224	7235	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
224	7279	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
224	7398	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999907	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	99999917	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2
224	99999923	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
224	99999933	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
224	99999939	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999941	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2
224	99999942	1	0	5	1	0	0	0	0	0	1	0	4	1	1	0	0	0	0	7
227	6529	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
227	99999913	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
229	6513	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
230	495	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
230	681	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
230	2856	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
230	3400	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
230	5863	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	6770	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
230	6925	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
230	7270	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
230	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
236	7372	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
240	4711	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
250	25	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	158	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2200	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
253	2383	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	2391	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	2917	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	3376	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	5064	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	5552	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	6326	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
253	6503	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6549	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6558	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6711	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6755	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6948	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	6955	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	6958	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	7080	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	7244	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	7291	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999916	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999937	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
253	99999939	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
258	99999915	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
264	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
271	1374	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
271	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
271	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
277	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
282	1012	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
300	99999924	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
304	823	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
308	1044	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
308	3286	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
308	5501	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2
308	7369	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
308	99999906	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
308	99999923	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
310	99999917	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
312	4139	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
318	6515	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
331	99999906	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
342	3519	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
369	2371	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
369	99999942	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
392	99999923	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
394	6754	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
395	7246	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
395	99999942	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
397	6381	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
397	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	2911	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	6531	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
420	6813	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
420	7216	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
420	99999941	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
421	99999917	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
421	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
422	2379	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
422	6335	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
440	7399	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
446	6812	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
451	2985	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
451	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
452	99999923	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	54	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
453	2174	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
453	4257	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
453	7216	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
453	99999934	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
453	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
454	4064	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
456	6379	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
456	6481	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
469	3138	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
471	99999910	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
471	99999923	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
472	99999934	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
486	502	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
495	318	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
495	6373	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
498	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
500	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
502	193	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
502	885	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
504	7299	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
505	6762	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
509	7281	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
514	3040	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
519	2911	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
519	7026	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
521	2333	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
521	3476	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	6711	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	7035	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	99999942	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
522	151	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
527	7359	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
528	253	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
530	5552	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
531	99999939	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
539	99999934	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
555	99999933	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
557	1754	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
560	1433	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
560	6707	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
560	7141	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
561	881	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
563	6529	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
571	6822	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
574	6712	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
576	6948	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
579	3400	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
581	6309	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
584	6531	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
590	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
596	99999920	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
605	6937	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
606	1830	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
606	99999942	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
618	1675	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
628	2981	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
630	7026	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
634	5002	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
646	6894	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
647	6547	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
648	3955	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
649	1409	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
660	99999942	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
661	7034	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
661	99999917	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
673	456	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
673	3126	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
674	253	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
677	6564	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
677	7372	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
684	99999917	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
694	6190	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
709	7039	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
710	6811	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
710	99999942	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2
723	99999942	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
772	7239	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
783	2916	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
783	99999917	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
791	7338	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
793	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
794	99999923	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
804	6550	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
815	99999934	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
816	99999905	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
836	6948	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
844	99999934	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
857	6711	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
863	99999942	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
871	521	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
871	984	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	2547	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
871	4257	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
871	6312	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	6326	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	6373	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
871	6516	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	2
871	6707	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
871	7365	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	7400	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
871	99999933	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
872	99999941	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
881	99999941	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
881	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
884	913	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
885	5548	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
885	7256	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
886	74	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
901	1719	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
905	6416	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
905	99999917	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
913	3812	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
922	5666	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
924	99999917	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
924	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
933	3956	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
933	99999913	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
935	99999942	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
