ORIG	DEST	N_TOT
5158	5150	1
5158	5158	1
5159	5158	1
5190	5196	1
5196	5196	1
5196	5203	1
5203	5203	1
5265	5265	1
5265	6538	1
5266	5265	1
5266	5266	1
5272	5266	1
5345	5345	1
5347	3362	1
5361	5361	1
5368	4634	1
5368	5368	1
5409	5361	1
5459	5459	1
5474	5459	1
5474	5474	1
5476	5478	1
5478	5474	1
5478	5478	1
5501	3481	1
5501	6083	1
5504	5504	1
5504	5505	1
5505	5505	1
5505	5520	1
5511	5504	1
5511	5511	1
5512	5511	1
5520	2734	1
5630	5633	1
5633	5633	1
5633	5641	1
5641	5641	1
5641	5652	1
5649	5657	1
5652	5649	1
5652	5657	1
5654	5654	2
5654	5656	1
5654	5663	1
5655	5654	1
5655	5655	1
5656	5656	1
5656	5663	1
5657	5368	1
5657	5655	1
5657	5657	1
5658	5660	1
5659	5654	1
5659	5659	1
5660	5659	1
5660	5660	1
5663	5663	2
5685	5688	1
5688	5688	1
5731	5731	1
5754	5731	1
5766	5766	1
5766	5812	1
5769	5776	1
5772	5772	1
5773	5774	1
5774	5766	1
5774	5774	1
5776	5772	1
5776	5776	1
5812	5812	1
5850	5850	1
5850	5851	1
5851	5851	1
5851	5856	1
5856	5856	1
5856	5858	1
5858	5858	1
5863	5850	1
5863	5863	1
5903	5925	1
5925	5501	1
5925	5925	1
5987	5987	1
5998	5998	1
5998	6000	1
5999	5998	1
6000	4178	1
6000	6000	1
6001	6001	1
6001	6004	1
6004	5514	1
6009	6009	1
6009	6066	1
6026	6026	1
6052	6001	1
6056	6009	1
6066	4107	1
6083	6083	1
6093	3955	1
6104	6104	1
6128	6128	1
6129	6128	1
6157	6157	1
6160	6157	1
6160	6160	1
6161	6160	1
6171	5501	1
6173	5987	1
6174	6176	1
6176	6176	1
6176	6177	1
6177	6177	1
6177	6198	1
6193	6193	1
6194	6193	1
6198	4178	1
6198	6198	1
6258	3851	1
6355	5501	1
6379	6379	1
6379	6381	1
6381	6411	1
6392	6379	1
6411	6380	1
6411	6411	1
6513	6513	1
6531	6531	1
6538	6531	1
6538	6538	1
6725	6725	1
6725	7253	1
6726	6725	1
6731	6731	1
6731	7239	1
6732	6731	1
6734	7253	1
6737	6737	2
6737	6742	1
6742	6742	1
6743	6737	1
6743	6743	1
6745	6743	1
6745	6745	1
6746	6745	1
6746	6746	1
6747	6746	1
6747	6747	1
6749	6747	1
6749	6749	1
6750	6750	1
6751	6750	1
6756	6756	1
6766	6766	1
6766	6768	1
6768	6768	1
6775	6756	1
6784	6784	1
6784	6824	1
6785	6784	1
6785	6785	1
6786	6785	1
6786	6786	1
6786	6863	1
6787	6786	1
6813	6749	1
6824	6766	1
6824	6824	1
6861	6861	1
6862	6861	1
6862	6862	1
6863	6862	1
6863	6863	1
6866	6866	1
6866	6871	1
6878	6882	1
6882	6924	1
6922	6925	1
6923	6923	1
6924	6923	1
6924	6924	1
6925	6925	1
6953	6955	1
6955	4629	1
6955	6955	1
6955	7034	1
6955	7289	1
6996	6996	1
6996	6997	1
6997	6998	1
6998	6998	1
7019	7019	1
7019	7025	1
7020	7019	1
7025	6996	1
7025	7025	1
7026	4339	1
7026	7026	1
7028	3362	1
7028	7028	1
7033	7033	1
7033	7039	1
7034	7034	1
7035	7285	1
7039	7039	1
7041	7360	1
7044	7044	1
7044	7045	1
7045	7045	1
7057	7044	1
7057	7057	1
7058	7057	1
7058	7058	1
7060	4178	1
7062	7058	1
7062	7062	1
7063	7062	1
7082	7099	1
7099	5501	1
7099	7099	1
7171	7171	1
7172	7171	1
7172	7172	1
7174	7172	1
7205	7205	1
7205	7206	1
7206	7206	1
7206	7207	1
7207	7207	1
7210	7211	1
7211	7205	1
7211	7211	1
7212	7213	1
7213	7210	1
7213	7213	1
7221	7221	1
7238	7253	1
7239	7239	1
7241	7247	1
7247	7247	1
7255	7255	1
7259	7255	1
7263	7268	1
7266	7266	1
7268	7266	1
7270	7271	1
7271	7271	1
7282	4629	1
7285	4604	1
7285	7285	1
7289	7289	1
7289	7290	1
7290	7290	1
7298	7033	1
7298	7298	1
7301	7298	1
7302	7302	1
7302	7304	1
7304	7304	1
7310	7310	1
7314	7310	1
7315	7315	1
7316	7315	1
7326	7326	1
7326	7347	1
7330	7330	1
7334	7330	1
7335	7335	1
7339	7326	1
7343	7343	1
7344	7343	1
7346	7344	1
7347	7347	1
7347	7366	1
7353	4604	1
7358	7028	1
7360	7360	1
7361	5501	1
7363	7365	1
7365	4137	1
7365	7365	1
7367	7399	1
7392	7392	1
7392	7394	1
7394	7394	1
7399	7392	1
99999917	7335	1
99999923	6737	1
