ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
138	6564	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	74	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	150	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	151	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	175	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	209	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	225	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	250	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	253	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
139	310	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	516	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
139	1008	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	1041	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2
139	1723	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	1746	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	1818	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2474	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2509	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2980	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	2981	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	3211	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	2
139	4139	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	4165	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	4634	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	5617	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	6352	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6373	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	6498	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6538	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	6554	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6711	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6786	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6829	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	6890	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6948	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
139	6966	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	7053	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
139	7106	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
139	7253	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
139	7354	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	99999917	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2
139	99999920	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999921	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999922	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
139	99999923	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999942	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2
141	224	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
141	521	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	4570	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
141	4634	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
141	5655	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
141	6828	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
145	576	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
145	1666	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
145	6932	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
146	151	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	3478	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
146	6491	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
146	7358	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
147	152	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
147	204	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
147	224	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
147	2173	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
147	3956	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
147	4064	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
147	6125	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
147	6555	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
147	6706	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
147	7245	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
147	7399	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2
147	99999923	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
149	149	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	182	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	224	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
149	661	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
149	687	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
149	978	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	1671	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
149	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	2353	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	2977	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	3726	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
149	5008	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
149	6377	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
149	6382	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
149	6559	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
149	7012	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
149	7253	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
149	7286	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
149	99999923	0	2	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	4
150	224	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
150	3211	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
150	4971	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
150	5840	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
150	6498	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
150	6861	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
150	7351	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
150	99999923	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	139	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2
151	146	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	224	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
151	252	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	521	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	796	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	827	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	871	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	2071	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	2173	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	2284	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
151	2985	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	3375	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	4304	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
151	4493	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
151	4508	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	4557	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	4578	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	5345	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6327	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	6379	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6382	0	1	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	3
151	6529	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2
151	6552	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
151	6711	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	6787	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	6809	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6829	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	6889	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	6948	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6952	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
151	7026	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	7034	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	7066	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	7170	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	7178	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	7253	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	7259	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	7280	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	7336	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	7338	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	7340	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999917	0	3	1	0	0	0	0	1	1	1	0	0	0	3	0	0	0	0	5
151	99999921	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
151	99999923	1	2	1	0	0	0	0	1	1	1	0	0	2	1	0	0	0	0	5
151	99999924	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999942	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2
152	139	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	224	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	253	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	331	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	451	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	934	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	984	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	1012	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	1666	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	2284	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	2872	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	3075	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	3079	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	3262	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	3306	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	3477	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	3840	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
152	4257	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	5008	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
152	5047	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	5501	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	5552	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	6515	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6711	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	6762	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
152	7291	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	7340	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
152	7354	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	7373	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	99999921	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
152	99999933	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2
152	99999942	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
153	2981	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
156	637	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
156	1475	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
156	2916	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
156	3375	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
156	3463	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	3915	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
156	6711	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	6812	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	139	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	151	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	156	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	184	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	185	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	224	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
157	420	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	714	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	1697	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	2185	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	2474	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	2531	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	2916	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
157	2974	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	2977	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
157	3039	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	3098	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	3447	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	4767	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	5860	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
157	6295	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6379	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
157	6707	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6773	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6948	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
157	6955	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	7034	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
157	7244	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	7245	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	7303	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999903	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
157	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999921	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
157	99999923	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2
157	99999942	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
164	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
164	6373	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
164	6526	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
164	6941	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
164	6948	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
164	7025	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
164	7366	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
166	6562	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
167	1458	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
167	6559	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
171	7241	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
172	572	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
172	1296	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
172	2378	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2
