ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
25	5340	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
25	6948	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
37	99999940	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
43	99999913	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
49	99999933	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
73	2333	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
74	99999923	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
87	99999915	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
112	99999917	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
114	7031	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
115	1371	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
136	99999940	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
138	139	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
138	99999940	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	5517	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
139	6498	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
139	6711	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6787	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	6875	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	7303	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
139	99999915	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
139	99999940	1	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	3
139	99999943	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
141	224	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
141	99999908	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
149	99999913	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
151	139	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
151	258	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6481	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6926	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	7287	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999913	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3
151	99999942	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2
152	3374	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
