ORIG	DEST	N_TOT
1673	1697	1
1674	1674	1
1674	1676	1
1676	1676	1
1676	4634	1
1681	1674	1
1683	1618	1
1688	1691	1
1691	1691	1
1697	1697	1
1697	4629	1
1733	1733	1
1735	1733	1
1735	1735	1
1736	1735	1
1790	1790	1
1790	1793	1
1793	1793	1
1793	1802	1
1802	1803	1
1803	1803	1
1803	1804	1
1804	1805	1
1805	1813	1
1807	1807	1
1809	1809	1
1809	1813	1
1812	1809	1
1812	1812	1
1813	1807	1
1813	1813	2
1814	1812	1
1830	1830	1
1830	1833	1
1833	1833	1
1833	1837	1
1834	1834	1
1834	1835	1
1834	1933	1
1835	1835	1
1836	1834	1
1836	1836	1
1837	1836	1
1837	1837	1
1838	1830	1
1839	1838	1
1839	1839	1
1843	1845	1
1845	1839	1
1845	1845	1
1897	953	1
1897	1897	1
1897	4137	1
1901	1355	1
1914	1901	1
1916	979	1
1916	1916	1
1918	1916	1
1932	1932	1
1933	1932	1
1933	1933	1
1948	1948	2
1948	1953	1
1949	1948	1
1949	1949	1
1953	1953	1
2002	4137	1
2042	966	1
2051	2052	1
2052	2042	1
2052	2052	1
2068	3362	1
2069	2068	1
2085	2085	1
2085	2151	1
2088	2088	1
2092	2088	1
2092	2092	1
2093	2092	1
2093	2093	1
2094	2093	1
2097	2097	1
2098	2098	1
2098	2101	1
2099	2098	1
2099	2099	1
2100	2099	1
2100	2100	1
2101	2097	1
2101	2101	1
2111	2111	1
2111	2117	1
2112	2111	1
2112	2112	1
2114	2112	1
2117	2100	1
2142	2085	1
2144	2142	1
2148	2144	1
2151	1790	1
2171	2171	1
2171	2173	1
2172	2171	1
2173	2173	1
2173	2188	1
2180	2331	1
2188	2188	1
2188	2189	1
2189	2189	1
2191	2180	1
2193	2193	1
2251	2251	1
2251	2327	1
2252	2251	1
2256	2261	1
2257	2256	1
2257	2257	1
2258	2257	1
2260	2260	1
2260	2262	1
2261	2260	1
2262	2262	1
2262	2264	1
2264	2265	1
2265	2267	1
2267	2266	1
2281	2292	1
2292	2292	1
2292	2319	1
2294	2281	1
2294	2294	1
2297	2297	1
2297	2391	1
2312	2312	1
2319	2319	1
2327	2347	1
2330	2363	1
2331	2333	1
2332	2330	1
2333	2332	1
2341	2341	1
2343	2197	1
2343	2343	1
2346	2346	1
2347	2347	1
2347	2501	1
2350	2312	1
2363	2363	1
2363	2373	1
2365	2341	1
2366	2346	1
2373	2343	1
2373	2373	1
2374	979	1
2391	2391	1
2413	2297	1
2413	2413	1
2414	2413	1
2445	2446	1
2446	2294	1
2446	2446	1
2466	2466	1
2467	2466	1
2467	2467	1
2468	2467	1
2468	2468	1
2469	2468	1
2469	2469	1
2470	2469	1
2470	2470	1
2472	2470	1
2501	2501	1
2501	3362	1
2518	979	1
2584	2584	1
2584	2610	1
2585	2584	1
2585	2585	1
2586	2585	1
2603	979	1
2606	2606	1
2610	2610	1
2611	2606	1
2611	2611	1
2618	2611	1
2619	2619	1
2666	2258	1
2668	387	1
2676	2676	1
2676	2678	1
2677	2676	1
2678	2678	1
2711	380	1
2714	2711	1
2733	2733	1
2733	2768	1
2740	2743	1
2743	2743	1
2743	2753	1
2753	2754	1
2765	2733	1
2766	2766	1
2766	2767	1
2767	2767	1
2768	2766	1
2768	2768	1
2777	2970	1
2828	2827	1
2828	2828	1
2834	2828	1
2834	2834	1
2847	2851	1
2848	2847	1
2849	2848	1
2849	2849	1
2850	2849	1
2850	2850	1
2851	2828	1
2851	2851	1
2852	2850	1
2852	2858	1
2854	2854	1
2854	2862	1
2855	2856	1
2856	2856	1
2856	2865	1
2857	2855	1
2857	2856	1
2857	2857	1
2858	2854	1
2858	2858	1
2858	2859	2
2859	2852	1
2859	2858	1
2859	2859	2
2859	2863	1
2862	2862	1
2863	2857	1
2863	2863	1
2865	2834	1
2919	3012	1
2922	2922	1
2922	4604	1
2938	2948	1
2946	2946	1
2948	2946	1
2948	2948	1
2969	2668	1
2970	2714	1
2982	2922	1
2984	2777	1
2985	2984	1
3011	2982	1
3012	3011	1
3031	3053	1
3043	3043	1
3053	3053	1
3053	3080	1
3080	3043	1
3085	2919	1
3086	3085	1
3096	3098	1
3098	3098	1
3098	3099	1
3099	3099	1
3110	3111	1
3111	3111	1
3119	3119	1
3119	3120	1
3120	3110	1
3120	3120	1
3121	3119	1
3121	3121	1
3122	3123	1
3123	3188	1
3126	3121	1
3126	3122	1
3130	3130	1
3130	3131	1
3131	3145	1
3133	3130	1
3133	3133	1
3134	3137	1
3134	3141	1
3136	3138	1
3137	3136	1
3138	3126	1
3141	3133	1
3141	3141	1
3145	3145	1
3187	6650	1
3188	3187	1
3210	3211	1
3211	3211	1
3213	3210	1
3214	3215	1
3215	3215	1
3215	3216	1
3216	3229	1
3217	3213	1
3217	3217	1
3218	3217	1
3218	3218	1
3227	3218	1
3227	3227	1
3228	3227	1
3228	3228	1
3229	3228	1
3229	3229	1
3273	2668	1
3352	2969	1
3352	5514	1
3353	3354	1
3354	3354	1
3359	3359	1
3367	3478	1
3379	3380	1
3380	3380	1
3391	3396	1
3396	3396	1
3396	5421	1
3410	3412	1
3412	3412	1
3412	5008	1
3435	2668	1
3455	3455	1
3455	3465	1
3465	3465	1
3478	4604	1
3501	3359	1
3536	3536	1
3536	3682	1
3539	3540	1
3540	3540	1
3540	3541	1
3541	3536	1
3543	3539	1
3545	3566	1
3553	3572	1
3555	3598	1
3560	3674	1
3566	3560	1
3572	3572	1
3572	3611	1
3598	3598	1
3598	3709	1
3611	3611	1
3639	3639	1
3639	3802	1
3648	4178	1
3674	3543	1
3682	3702	1
3684	3684	1
3684	3688	1
3688	3639	1
3696	3696	1
3696	3747	1
3697	3699	1
3698	3696	1
3699	3698	1
3701	3701	1
3708	3701	1
3708	3708	1
3709	3708	1
3709	3709	1
3727	3727	1
3743	3727	1
3743	3743	1
3744	3745	1
3745	3743	1
3746	3744	1
3747	3746	1
3747	3747	1
3801	3684	1
3802	3802	1
3905	4004	1
3910	3905	1
3910	3910	1
3938	3948	1
3941	3938	1
3942	3943	1
3943	3941	1
3945	3946	1
3946	3942	1
3947	3950	1
3948	3947	1
3950	3949	1
3951	3910	1
3951	3951	1
3953	3951	1
3969	4183	1
3970	6074	1
3974	3974	1
3974	3990	1
3975	3975	1
3975	3978	1
3976	3977	1
3977	3974	1
3977	3977	1
3978	3978	1
3990	3990	1
3990	3993	1
3993	3975	1
4002	4002	1
4002	4051	1
4004	4002	1
4004	4004	1
4052	4110	1
4088	4088	1
4088	4125	1
4110	4110	1
4110	4115	1
4111	4111	1
4111	4114	1
4113	4127	1
4114	4113	1
4114	4114	1
4115	4115	1
4115	4123	1
4118	4118	1
4118	4120	1
4119	4118	1
4120	4129	1
4121	4119	1
4122	4121	1
4122	4122	1
4123	4122	1
4124	4111	1
4125	4125	1
4125	4126	1
4126	4124	1
4126	4126	1
4127	4127	1
4129	4129	1
4142	4088	1
4160	4161	1
4161	4161	1
4161	4162	1
4162	4163	1
4163	4163	1
4163	4165	1
4164	4184	1
4165	4164	1
4167	4167	2
4167	5501	1
4168	3945	1
4182	4167	1
4183	4167	1
4184	4182	1
4313	6955	1
4316	4316	2
4316	4409	1
4316	5946	1
4317	4316	1
4320	4316	1
4338	4338	1
4338	4343	1
4340	4338	1
4340	4340	1
4341	4340	1
4341	4341	1
4343	4343	1
4343	4392	1
4344	4341	1
4344	4344	1
4346	4344	1
4347	4353	1
4353	4353	1
4353	4361	1
4356	4365	1
4357	4355	1
4357	4357	1
4358	4357	1
4358	4358	1
4360	4358	1
4360	4360	1
4361	4361	1
4361	4363	1
4363	4356	1
4363	4363	1
4365	4365	1
4365	4367	1
4367	4360	1
4367	4367	1
4368	4368	1
4392	4368	1
4392	4392	1
4394	4412	1
4405	4405	1
4406	4405	1
4406	4406	1
4408	4408	1
4408	4409	1
4409	4406	1
4409	4408	1
4409	4409	2
4412	4412	1
4416	4416	1
4416	4418	1
4418	4418	1
4418	5777	1
4421	4423	1
4423	4416	1
4423	4423	1
4463	4463	1
4463	4483	1
4464	4463	1
4464	4464	1
4471	4529	1
4483	4483	1
4483	4484	1
4484	4484	1
4484	4486	1
4486	4486	1
4495	4495	1
4495	4496	1
4496	4464	1
4496	4496	1
4523	4523	1
4529	4523	1
4529	4529	1
4532	4531	1
4541	4495	1
4576	4634	1
4578	4532	1
4580	4581	1
4581	4581	1
4581	4582	1
4582	4582	1
4592	6963	1
4594	4595	1
4595	4595	1
4595	4599	1
4599	4604	1
4604	146	1
4604	1897	1
4604	2619	1
4604	5678	1
4604	7040	1
4628	4604	1
4629	4628	1
4629	4629	1
4634	5515	1
4654	2985	1
4660	4660	1
4660	4722	1
4661	4660	1
4664	4664	1
4664	4666	1
4665	4661	1
4665	4665	1
4676	4718	1
4680	2740	1
4680	4680	1
4681	4681	1
4681	4683	1
4683	4680	1
4683	4683	1
4690	4681	1
4715	4665	1
4716	4664	1
4716	4716	1
4717	4716	1
4717	4717	1
4718	4718	1
4718	4719	1
4719	4717	1
4719	4719	1
4722	4722	1
4751	5259	1
4769	4769	1
4774	4769	1
4783	4798	1
4784	4784	1
4785	4785	1
4785	4786	1
4786	4784	1
4798	4751	1
4798	4798	1
4858	6517	1
4897	4907	1
4898	4897	1
4898	4898	1
4899	4898	1
4900	4899	1
4907	4917	1
4909	4909	1
4909	7218	1
4917	4909	1
4917	4917	1
4960	4960	1
4978	4960	1
4978	4978	1
5008	5008	1
5008	5011	1
5009	5009	1
5010	5009	1
5010	5010	1
5011	5010	1
5011	5011	1
5026	5026	1
5026	5027	1
5027	5027	1
5027	5028	1
5028	4978	1
5028	5028	1
5030	5026	1
5035	5072	1
5038	3455	1
5038	5038	1
5041	5035	1
5048	5077	1
5049	5038	1
5049	5049	1
5053	5048	1
5056	5056	1
5058	5056	1
5059	5058	1
5062	5059	1
5063	5062	1
5064	5063	1
5065	5064	1
5065	5065	1
5066	5065	2
5066	5066	1
5068	5066	1
5069	5070	1
5070	5066	1
5070	5068	1
5070	5070	1
5071	5070	1
5072	5071	1
5072	5072	1
5072	5073	1
5073	5069	1
5074	5072	1
5077	5049	1
5077	5077	1
5138	5138	1
5139	5138	1
5139	5139	1
5143	5139	1
5204	4178	1
5258	6513	1
5259	5259	1
5259	5260	1
5260	5261	1
5261	5261	1
5261	5262	1
5262	5262	1
5264	5264	1
5264	6538	1
5295	4785	1
5313	5314	1
5314	5314	1
5315	5808	1
5315	6195	1
5320	5320	1
5321	5353	1
5325	5321	1
5353	5320	1
5353	5353	1
5357	5357	1
5358	5358	1
5358	6184	1
5359	5357	1
5391	5325	1
5395	5395	1
5398	5395	1
5406	5406	1
5406	5407	1
5407	4578	1
5407	5407	1
5409	4634	1
5421	5421	1
5421	5422	1
5422	5501	1
5435	5435	1
5437	5493	1
5439	5435	1
5439	5439	1
5446	5453	1
5452	5439	1
5452	5452	1
5453	5452	1
5453	5453	1
5486	5446	1
5486	5486	1
5493	5493	1
5495	5495	2
5495	5497	1
5496	5495	1
5497	5497	1
5497	5498	1
5497	5500	1
5498	5497	1
5498	5498	2
5498	5501	1
5499	5498	1
5499	5499	2
5499	5598	1
5500	5495	1
5500	5500	2
5500	5502	1
5501	2193	1
5501	5500	1
5501	5501	1
5501	5502	1
5502	5499	2
5502	5502	2
5514	5514	1
5515	5486	1
5515	5515	1
5515	5517	1
5516	5515	1
5517	5514	1
5517	5517	1
5517	5518	1
5518	5516	1
5518	5518	1
5522	5522	1
5522	5606	1
5524	5522	1
5524	5524	1
5525	5524	1
5525	5525	1
5531	5525	1
5552	5552	1
5552	5609	1
5554	5570	1
5559	5566	1
5560	5559	1
5562	5570	1
5566	5566	2
5570	5570	1
5570	5571	2
5571	5560	1
5571	5566	1
5571	5571	2
5572	5562	1
5578	5554	1
5596	5601	1
5596	5605	1
5598	5598	1
5601	5601	1
5602	5603	1
5603	5578	1
5603	5603	1
5605	5552	1
5605	5605	1
5606	5606	1
5609	5602	1
5641	5651	1
5644	5572	1
5644	5644	1
5651	5644	1
5655	5655	1
5656	5655	1
5659	5406	1
5659	5659	1
5660	5659	1
5675	5675	1
5675	5677	1
5676	5676	1
5676	5680	1
5677	5676	1
5677	5677	1
5678	5675	1
5678	5678	1
5678	5679	1
5679	4634	1
5679	5679	1
5680	5680	1
5731	4178	1
5749	4634	1
5758	5758	1
5760	5760	1
5762	5760	1
5781	5782	1
5782	5815	1
5808	5758	1
5808	5808	1
5815	5815	1
5855	5855	1
5894	5899	1
5899	5899	1
5899	6955	1
5904	5908	1
5907	5907	1
5908	5908	1
5908	6955	1
5917	5921	1
5921	5907	1
5921	5921	1
5946	5946	1
5952	5855	1
5958	5501	1
5962	5962	1
5962	5968	1
5965	5962	1
5968	5978	1
5978	5978	1
5978	5979	1
5979	3362	1
5979	5979	1
5985	5986	1
5986	5986	1
5986	5990	1
5987	5985	1
5987	5987	1
5990	6190	1
6003	6004	1
6004	6004	1
6027	6034	1
6034	6034	1
6034	6035	1
6035	6035	1
6055	6055	1
6070	6027	1
6074	6092	1
6092	6092	1
6095	6055	1
6095	6095	1
6097	6095	1
6112	6120	1
6114	6119	1
6115	6097	1
6115	6115	1
6117	6115	1
6118	6117	1
6118	6118	2
6119	6118	1
6119	6119	1
6120	6118	1
6120	6120	1
6126	5358	1
6126	6126	1
6128	6128	1
6129	5987	1
6147	6147	1
6147	6152	2
6152	6152	2
6152	6154	1
6152	6184	1
6154	6154	1
6162	6163	1
6163	6163	1
6163	6164	1
6164	6164	1
6164	6167	1
6167	6167	1
6184	6184	2
6185	6185	1
6186	6187	1
6187	4178	1
6187	6187	1
6188	6188	1
6188	6189	2
6189	6128	1
6189	6190	1
6190	6188	1
6190	6192	1
6192	6192	1
6192	6193	1
6193	6126	1
6193	6185	1
6193	6193	2
6194	6193	1
6194	6194	1
6195	6194	1
6195	6195	1
6200	6201	1
6201	6201	1
6203	6241	1
6241	6147	1
6241	6241	1
6245	6245	1
6246	6245	1
6246	6246	1
6247	6246	1
6261	6269	1
6269	4178	1
6269	6269	1
6355	6359	1
6358	6360	1
6359	6358	1
6360	6361	1
6361	6364	1
6363	6355	1
6364	3501	1
6364	6381	1
6377	6377	1
6377	6380	1
6380	4178	1
6380	6380	1
6381	6381	1
6381	6412	1
6388	6388	1
6388	6389	1
6389	6389	1
6389	6390	1
6390	6390	1
6390	6461	1
6391	6388	1
6391	6391	1
6392	6377	1
6392	6392	1
6396	6391	1
6396	6396	1
6398	6396	1
6398	6398	1
6399	6398	1
6412	4178	1
6412	6412	1
6435	6451	1
6447	4178	1
6447	6447	1
6451	6469	1
6461	6392	1
6461	6461	1
6469	6447	1
6469	6469	1
6499	5264	1
6513	6513	1
6516	6529	1
6517	6560	1
6529	6529	2
6529	6539	1
6531	6529	1
6531	6531	1
6538	6538	1
6538	6539	1
6539	6531	1
6539	6539	1
6560	6516	1
6650	3176	1
6650	6650	1
6702	6703	1
6703	6703	1
6707	6709	1
6709	6711	1
6711	6711	1
6711	6754	1
6720	6720	1
6723	6723	1
6753	6753	1
6753	6809	1
6754	6753	1
6756	6756	1
6756	6757	2
6756	7253	1
6757	6757	2
6758	6756	1
6758	6758	1
6759	6758	1
6766	6766	1
6766	6768	1
6767	6766	1
6768	6768	1
6768	6782	1
6775	4604	1
6775	6775	1
6782	6782	1
6782	6789	1
6783	6782	1
6783	6783	1
6785	6785	1
6786	6785	1
6786	6786	1
6787	6775	1
6787	6787	1
6789	6789	1
6809	6720	1
6809	6809	1
6812	7253	1
6817	6817	1
6817	6827	1
6822	6817	1
6826	6826	1
6826	6830	1
6827	6827	1
6827	6828	1
6828	6828	1
6828	7261	1
6830	6783	1
6830	6830	1
6838	6838	1
6838	6858	1
6839	6838	1
6839	6839	1
6840	6839	1
6840	6840	1
6842	6840	1
6842	6842	1
6843	6842	1
6846	6843	1
6846	6846	1
6847	6846	1
6858	6858	1
6860	6826	1
6861	6787	1
6864	6865	1
6865	6865	1
6867	6864	1
6867	6867	1
6868	6867	1
6869	6868	1
6870	6870	1
6873	4604	1
6873	6873	1
6874	6873	1
6926	6926	1
6935	6926	1
6935	6935	1
6936	6942	1
6942	6935	1
6942	6942	1
6955	6964	1
6958	6958	1
6958	7290	1
6959	6958	1
6959	6959	1
6960	6959	1
6960	6960	2
6961	6955	1
6961	6960	1
6963	4604	1
6963	6960	1
6964	6964	1
6998	6998	1
6998	7009	1
7007	7008	1
7008	6998	1
7008	7008	1
7009	7009	1
7009	7010	1
7010	7010	1
7010	7011	1
7011	7011	1
7021	4629	1
7025	6955	1
7027	7027	1
7031	4137	1
7031	7027	1
7040	7040	1
7040	7347	1
7042	7042	1
7042	7358	1
7045	7045	1
7045	7061	1
7049	7042	1
7058	7045	1
7059	4178	1
7059	7059	1
7059	7066	1
7061	7061	1
7063	7059	1
7066	4604	1
7066	7066	1
7165	7166	1
7166	7166	1
7166	7167	1
7167	7175	1
7168	7169	1
7169	7165	1
7170	7168	1
7174	7174	1
7174	7176	1
7175	7175	1
7178	7174	1
7201	5501	1
7201	7201	1
7202	7201	1
7202	7202	1
7204	7202	1
7218	7219	1
7219	7219	1
7224	7224	1
7224	7227	1
7226	7224	1
7227	4178	1
7253	7270	1
7255	99999923	1
7259	7259	1
7260	7259	1
7260	7260	1
7261	7260	1
7261	7261	1
7266	7266	1
7270	7270	1
7282	7283	1
7283	7283	1
7283	7284	1
7284	7284	1
7287	4629	1
7289	7291	2
7290	7290	1
7291	7291	2
7291	7302	1
7297	7301	1
7299	6955	1
7301	7301	1
7302	7302	1
7302	7304	1
7303	7303	1
7303	7305	1
7304	7303	1
7305	6955	1
7310	7311	1
7311	7311	1
7312	7313	1
7313	7313	1
7313	99999933	1
7314	7314	1
7316	7317	1
7317	7317	1
7317	7318	1
7317	99999917	1
7318	7318	1
7326	3362	1
7327	3362	1
7327	7327	1
7331	7327	1
7334	7334	1
7335	7334	1
7341	7341	1
7341	7342	1
7342	7342	1
7342	7343	1
7343	7343	1
7346	7341	1
7346	7346	1
7347	7347	1
7347	7348	1
7348	7346	1
7348	7348	2
7350	7348	1
7350	7350	1
7351	7352	1
7352	7350	1
7352	7352	1
7356	7356	1
7358	7356	1
7358	7358	2
7359	7358	1
7364	7364	1
7371	7364	1
7371	7371	1
7371	7374	1
7372	7371	1
7374	7374	1
7374	7385	1
7384	7399	1
7385	7385	1
7385	7386	1
7385	7399	1
7386	7386	1
7392	7392	1
7395	7392	1
99999917	7314	1
99999923	7266	1
