ORIG	DEST	N_TOT
5183	5183	1
5201	5182	1
5201	5201	1
5203	3362	1
5264	5264	1
5264	5283	1
5280	5280	1
5283	5289	1
5284	5285	1
5285	5280	1
5285	5285	1
5288	5284	1
5289	5288	1
5295	5264	1
5295	5295	1
5297	5297	1
5297	5298	1
5298	5298	1
5300	5297	1
5300	5300	1
5301	5303	1
5302	5300	1
5302	5302	1
5303	5304	1
5304	5302	1
5304	5304	1
5321	5321	1
5330	5330	1
5359	5359	2
5364	5364	1
5364	5389	1
5365	5365	1
5365	5371	1
5366	5365	1
5369	5364	1
5369	5369	1
5371	5371	2
5371	5387	1
5371	5395	1
5379	5369	1
5379	5379	1
5387	5387	1
5387	5390	1
5389	5371	1
5389	5389	1
5390	5379	1
5390	5390	1
5395	5395	1
5408	5408	1
5489	5489	1
5489	5490	1
5494	5494	1
5501	3597	1
5501	3695	1
5501	5321	1
5501	5408	1
5501	5494	1
5501	5540	1
5501	5723	1
5501	5755	1
5501	6206	1
5501	7349	1
5501	7390	1
5513	4634	1
5513	5513	1
5514	4683	1
5522	5535	1
5535	5513	1
5535	5535	1
5633	5633	1
5634	5634	1
5634	5635	1
5635	5633	1
5635	5635	1
5647	5647	1
5655	5647	1
5655	5655	1
5658	5660	1
5659	5655	1
5659	5659	1
5660	5659	1
5660	5660	1
5668	5668	1
5668	5699	1
5670	5634	1
5671	5668	1
5671	5671	1
5672	5671	1
5683	5683	1
5684	5685	1
5685	5685	1
5685	5686	1
5686	5686	1
5686	5722	1
5699	5699	1
5705	5704	1
5705	5705	1
5708	5705	1
5708	5708	1
5710	5720	1
5711	5711	1
5711	5712	1
5712	5708	1
5712	5712	2
5713	5712	1
5713	5713	1
5720	5711	1
5720	5720	1
5722	5713	1
5735	5683	1
5755	5755	1
5759	5759	1
5759	5807	1
5796	5796	1
5796	5800	1
5800	5800	1
5807	5810	1
5808	5759	1
5810	5810	1
5810	5811	1
5811	5811	1
5855	5855	1
5932	5932	1
5943	5943	2
5955	5955	1
5970	5932	1
5970	5970	1
5972	5974	1
5974	5974	1
5974	5977	1
5976	5943	1
5977	5976	1
5977	5977	1
6019	6019	1
6020	6022	1
6022	6019	1
6022	6022	1
6083	6084	1
6084	6084	1
6084	6085	1
6085	6085	1
6101	6101	1
6160	6162	1
6162	6162	1
6162	6173	1
6173	6173	1
6180	6180	1
6192	5501	1
6204	6204	1
6206	6206	1
6227	6304	1
6234	6234	1
6234	6235	1
6235	6265	1
6236	6234	1
6238	6238	1
6239	6238	1
6239	6239	1
6265	6239	1
6265	6265	1
6304	6304	1
6516	6516	1
6519	6516	1
6519	6519	1
6523	6519	1
6523	6523	1
6534	6523	1
6539	6534	1
6612	6650	1
6650	6589	1
6708	6708	1
6717	6717	1
6725	6725	1
6725	6727	1
6726	6725	1
6727	6727	1
6735	6735	1
6737	6737	1
6749	6753	1
6750	6751	1
6751	6751	1
6751	6754	1
6753	6717	1
6753	6753	1
6754	6754	1
6754	6761	1
6759	6764	1
6760	6760	1
6761	6761	1
6764	6760	1
6764	6764	2
6765	6764	1
6766	6766	1
6766	6823	1
6767	6766	1
6773	6773	1
6783	979	1
6786	6786	1
6788	6786	1
6788	6788	1
6793	6794	1
6794	6794	1
6794	6796	1
6795	6795	1
6795	6863	1
6796	6796	1
6796	6832	1
6820	6820	1
6820	99999923	1
6823	6823	1
6832	6836	1
6836	6795	1
6836	6836	1
6878	6878	1
6894	6894	1
6897	6898	1
6898	6894	1
6898	6898	1
6933	6933	1
6934	6933	1
6934	6934	1
6936	6936	1
6939	6934	1
6955	5943	1
6955	5955	1
6955	5970	1
6955	6936	1
6955	6955	3
6955	7286	1
6959	6955	1
7012	7012	1
7012	7025	1
7025	7025	1
7045	7045	1
7048	7048	1
7156	7156	1
7175	7175	1
7181	7181	1
7181	7205	1
7191	7181	1
7205	7226	1
7215	7217	1
7217	7218	1
7218	7218	1
7218	7219	1
7219	7219	1
7219	7220	1
7220	7220	1
7223	5203	1
7226	7226	1
7226	7229	1
7229	7231	1
7235	7242	1
7239	6708	1
7241	6735	1
7242	7242	1
7253	6737	1
7253	6773	1
7253	7264	1
7256	6820	1
7256	7256	2
7257	7256	1
7259	7257	1
7259	7259	1
7260	7259	1
7260	7260	1
7262	7260	1
7264	7264	1
7271	7253	1
7286	7286	1
7309	7309	2
7309	99999923	1
7312	7309	1
7318	7318	1
7319	7318	1
7331	7331	1
7333	7331	1
7335	7335	1
7337	7335	1
7337	7337	1
7338	7337	1
7338	7338	1
7346	7346	1
7348	7346	1
7348	7348	1
7349	7349	1
7350	7348	1
7361	4604	1
7365	5501	1
7366	7338	1
7369	5501	1
7379	7391	1
7381	7379	1
7381	7381	1
7382	7381	1
7390	7390	1
7391	7391	1
7399	7048	1
99999917	7309	1
99999923	7256	1
99999933	7188	1
