ORIG	DEST	N_TOT
1239	108	1
1241	1242	1
1242	2	1
1242	1242	2
1243	1241	1
1243	1243	1
1292	1174	1
1292	1292	1
1370	1370	1
1371	1370	1
1371	1371	1
1375	977	1
1375	1375	1
1376	1375	1
1376	1376	1
1378	1376	1
1380	1380	1
1381	980	1
1381	1381	1
1383	1385	1
1385	1394	1
1396	1383	1
1414	1009	1
1414	1414	1
1415	1415	1
1416	1416	1
1416	1423	1
1423	1424	1
1424	1465	1
1434	1434	1
1453	1453	1
1453	1461	1
1459	1459	1
1461	1459	1
1461	1461	1
1462	1453	1
1462	1461	1
1462	1462	1
1465	1468	1
1468	1396	1
1472	1477	1
1473	1472	1
1473	1473	1
1473	1498	1
1476	1473	1
1477	1477	1
1477	1478	2
1478	1478	2
1478	1493	1
1478	1494	1
1493	1494	1
1494	1494	2
1494	1495	2
1495	1495	2
1498	1498	1
1498	1514	1
1504	1371	1
1508	1522	1
1509	1508	1
1509	1509	1
1510	1509	1
1510	1510	1
1511	1510	1
1511	1511	1
1512	1511	1
1512	1512	1
1514	1516	1
1516	1242	1
1516	1512	1
1522	1522	1
1570	1571	1
1571	1574	1
1574	1574	1
1574	1575	1
1575	1575	1
1575	1622	1
1578	1578	1
1580	1580	1
1580	1600	1
1589	1589	1
1590	1589	1
1596	1597	1
1597	1580	1
1597	1597	1
1600	1578	1
1600	1600	1
1605	1605	1
1605	6901	1
1607	1607	1
1607	1608	1
1608	1608	1
1609	1607	1
1609	1609	1
1622	1622	1
1623	1622	1
1623	1623	1
1625	1623	1
1625	1625	1
1626	1625	1
1626	1626	1
1627	1626	1
1627	1627	1
1628	1627	1
1633	1633	1
1638	1609	1
1696	1696	1
1697	1696	1
1697	1697	1
1721	1697	1
1721	1721	1
1723	1721	1
1723	1723	1
1743	1830	1
1753	1753	1
1753	1755	1
1755	1755	1
1756	1753	1
1798	1798	1
1819	1798	1
1825	1839	1
1827	1839	1
1828	1827	1
1829	1828	1
1830	1829	1
1834	1836	1
1835	1834	1
1835	1835	1
1839	1839	1
1839	1840	1
1840	1835	1
1853	1853	1
1929	1929	1
1930	1929	1
1930	1930	1
1931	1930	1
2003	2003	1
2003	2004	1
2004	2004	1
2020	2020	1
2020	2023	1
2023	2023	1
2024	2020	1
2024	2024	1
2027	2043	1
2038	2038	1
2038	2039	1
2039	2039	1
2043	2043	1
2043	2044	1
2044	2038	1
2049	2050	1
2050	2050	1
2050	2051	1
2051	2051	1
2106	2107	1
2107	2107	1
2107	2110	1
2110	2110	1
2110	2112	1
2111	2111	1
2112	2111	1
2112	2112	1
2120	2120	1
2120	2121	1
2121	2121	1
2121	2136	1
2122	2123	1
2123	2121	1
2124	2122	1
2125	2124	1
2129	2132	1
2131	2125	1
2132	2131	1
2133	2135	1
2135	2135	1
2135	2138	1
2136	2137	1
2137	2129	1
2137	2137	1
2137	2138	1
2138	2137	1
2138	2138	1
2138	2140	1
2140	2141	1
2141	2135	1
2141	2141	1
2156	2158	1
2158	2056	1
2172	2120	1
2179	2179	1
2179	2184	1
2180	2180	1
2184	2184	1
2260	2260	1
2262	2260	1
2262	2262	1
2269	2269	1
2269	2270	1
2270	2271	1
2271	2271	1
2271	2283	1
2272	2273	1
2273	2269	1
2273	2273	1
2283	2549	1
2284	2296	1
2287	2287	1
2289	2287	1
2289	2289	2
2293	2289	1
2293	2293	2
2294	2293	1
2294	2294	1
2296	2296	1
2296	2297	1
2297	2294	1
2297	2297	1
2308	2308	1
2308	2552	1
2316	2316	1
2317	2317	1
2317	2319	1
2319	2319	1
2319	2321	1
2320	2320	1
2320	2322	1
2321	2320	1
2321	2321	1
2322	2322	1
2330	2179	1
2342	2342	1
2380	2381	1
2388	2388	1
2392	2409	1
2403	2403	1
2403	5501	1
2404	2403	1
2404	2404	1
2406	2404	1
2408	2388	1
2408	2408	1
2409	2408	1
2409	2409	1
2436	2436	1
2437	2437	2
2437	2449	1
2438	2438	1
2439	2438	1
2439	2439	1
2449	2439	1
2449	2449	1
2473	2380	1
2473	2473	2
2473	2474	1
2474	2473	1
2474	2474	2
2477	2474	1
2477	2477	1
2478	2477	1
2478	2478	1
2503	2503	1
2503	2505	1
2504	2504	1
2504	2508	1
2505	2505	1
2508	2508	1
2510	2510	1
2511	2510	1
2511	2511	1
2511	2512	1
2512	2512	1
2516	2516	1
2516	2517	1
2517	2517	1
2517	2521	1
2521	275	1
2521	2521	1
2528	2528	1
2540	2540	1
2549	2289	1
2549	2549	1
2552	2552	1
2575	2654	1
2588	2589	1
2589	2589	1
2609	2609	1
2614	2609	1
2654	2262	1
2662	389	1
2662	433	1
2662	734	1
2662	2437	1
2662	2855	1
2662	2912	1
2662	2987	1
2662	3301	1
2668	367	1
2668	465	1
2668	714	1
2668	743	1
2668	2436	1
2668	2437	1
2668	2663	1
2668	2706	1
2668	3187	1
2668	3421	1
2668	4694	1
2668	4953	1
2668	4972	1
2668	5027	1
2668	5440	1
2668	6626	1
2668	6630	1
2706	2718	1
2718	2718	1
2718	2719	1
2719	2719	1
2719	2970	1
2743	2767	1
2746	5028	1
2749	2746	1
2767	2749	1
2777	2777	1
2801	2777	1
2806	2832	1
2808	2806	1
2808	2808	1
2809	2808	1
2809	2809	1
2810	2809	1
2815	2815	1
2816	2815	1
2817	2817	1
2817	2818	1
2818	2816	1
2818	2818	1
2821	390	1
2821	2821	1
2822	2821	1
2822	2822	1
2823	2822	1
2823	2823	1
2824	2823	1
2831	2831	1
2832	2831	1
2832	2832	1
2834	2834	1
2835	2834	1
2835	2835	1
2852	2835	1
2852	2852	1
2855	2852	1
2855	2855	1
2876	2877	1
2877	2888	1
2882	2885	1
2883	2882	1
2883	2883	1
2884	2883	1
2885	2876	1
2885	2885	1
2888	2888	2
2888	2889	1
2888	2894	1
2889	2888	1
2889	3286	1
2894	2894	1
2908	2911	1
2911	2911	1
2912	2908	1
2920	2925	1
2924	2924	1
2924	2926	1
2925	2925	1
2925	2943	1
2926	2926	1
2943	2924	1
2943	2943	1
2970	2970	1
2975	2979	1
2979	2979	1
2979	2981	1
2980	2777	1
2980	2980	1
2981	2980	1
2981	2981	1
2983	2983	1
2987	2801	1
2987	2987	1
2988	2990	1
2990	2987	1
3009	3009	1
3009	3011	1
3009	3802	1
3011	3105	1
3024	3026	1
3040	3040	1
3056	3057	1
3057	3057	1
3057	3058	1
3058	3058	1
3058	3082	1
3076	3076	1
3080	3076	1
3080	3080	1
3082	3082	1
3082	3087	1
3087	3087	1
3087	3088	1
3087	3097	1
3088	3080	1
3088	3088	1
3095	3040	1
3095	3095	1
3095	3101	1
3097	3095	2
3097	3097	2
3101	3130	1
3102	3103	1
3103	3097	1
3105	3024	1
3126	3138	1
3130	3131	1
3131	3208	1
3135	3135	1
3135	3150	1
3136	3136	1
3136	3137	1
3137	3135	1
3137	3137	1
3138	3136	1
3138	3138	1
3143	3144	1
3144	3144	1
3144	3161	1
3150	3150	1
3150	3154	1
3154	3154	1
3161	3161	1
3161	3166	1
3166	3166	1
3187	3187	1
3187	3190	1
3190	3190	1
3208	3208	1
3208	3209	1
3209	3209	1
3285	2874	1
3286	3285	1
3301	3301	2
3301	3302	1
3302	3302	1
3302	3315	1
3304	3301	1
3306	3304	1
3315	3315	1
3359	3359	1
3362	253	1
3362	603	1
3362	663	1
3362	940	1
3362	1415	1
3362	1825	1
3362	2200	1
3362	2478	1
3362	2516	1
3362	3009	1
3362	3579	1
3362	4303	1
3362	4420	1
3362	4634	1
3362	5008	1
3362	5186	1
3362	5381	1
3362	5421	1
3362	5494	1
3362	5828	1
3362	6226	1
3362	7027	1
3362	7043	1
3362	7099	1
3362	7285	1
3362	7290	1
3362	7389	1
3363	3481	1
3368	3381	1
3373	3373	1
3381	3383	1
3382	3384	1
3384	3384	1
3384	3392	1
3385	3386	1
3386	3386	1
3386	3389	1
3389	3389	1
3389	3390	1
3390	3391	1
3391	3391	1
3391	3395	1
3392	3392	1
3395	3395	1
3395	3429	1
3421	3421	1
3423	3423	1
3423	3426	1
3425	5009	1
3426	3423	1
3426	3425	1
3426	3426	2
3429	3429	1
3432	3432	1
3432	3433	1
3433	3426	1
3433	3433	1
3434	3432	1
3434	3434	1
3445	3446	1
3446	3446	2
3449	3449	1
3449	3450	2
3450	3450	2
3450	3451	1
3451	3449	1
3451	3451	1
3451	3460	1
3458	3466	1
3460	3460	1
3460	3461	1
3461	3461	1
3466	3466	1
3466	3467	1
3467	3467	1
3479	3481	1
3481	3359	1
3481	3368	1
3481	3481	1
3516	3516	1
3519	3516	1
3519	3519	1
3529	3529	1
3534	3534	1
3534	3536	1
3536	3536	1
3536	3537	1
3537	3534	1
3537	3537	2
3537	3545	1
3538	3537	1
3545	3545	1
3545	3674	1
3546	3546	1
3546	3552	1
3552	3552	1
3576	3576	1
3576	3599	1
3578	3578	1
3579	3578	1
3583	3584	1
3584	3584	1
3589	3589	1
3599	3599	1
3599	3600	1
3600	3600	1
3600	3602	1
3602	3685	1
3613	3576	1
3620	3620	1
3674	3674	1
3678	3529	1
3678	3678	1
3683	3519	1
3685	3685	1
3694	3694	1
3696	4137	1
3700	3700	1
3700	3704	1
3703	3700	1
3703	3703	1
3739	4790	1
3743	3743	1
3744	3744	1
3744	3745	1
3745	3743	1
3745	3745	1
3746	3744	1
3746	3746	1
3747	3746	1
3802	3533	1
3804	3804	1
3805	3805	1
3805	3843	1
3810	3810	1
3811	3804	1
3811	3811	1
3812	3846	1
3817	3817	1
3818	3818	1
3838	3838	1
3841	3805	1
3842	3844	1
3843	3810	1
3843	3842	1
3843	3843	1
3844	3844	1
3844	3845	1
3845	3845	1
3846	3811	1
3846	3846	1
3855	3855	1
3855	3987	1
3856	3855	1
3904	4004	1
3910	3910	1
3910	3932	1
3915	3927	1
3918	3969	1
3921	3904	1
3921	3921	1
3923	3934	1
3924	3923	1
3927	3924	1
3927	3927	2
3932	3932	1
3934	3935	1
3935	3950	1
3941	3941	1
3941	3942	1
3942	3942	1
3948	3941	1
3949	3948	1
3950	3949	1
3950	3950	1
3964	3988	1
3966	3910	1
3969	3921	1
3969	3927	1
3969	3969	2
3969	3995	1
3971	3971	1
3973	3973	1
3976	3973	1
3980	3987	1
3987	3987	2
3988	3988	1
3995	3921	1
3995	3995	1
4003	3992	1
4004	4003	1
4053	4053	1
4053	4054	1
4054	4063	1
4063	4063	1
4063	4064	1
4064	4064	1
4080	4080	1
4082	4083	1
4083	4080	1
4083	4083	1
4090	4053	1
4091	4090	1
4091	4091	1
4100	4100	3
4100	4109	1
4100	6121	1
4101	4100	1
4102	4105	1
4103	4101	1
4104	4102	1
4105	4103	1
4115	4115	1
4122	4115	1
4137	396	1
4137	1425	1
4137	1801	1
4137	2156	1
4137	2518	1
4137	3969	1
4137	4392	1
4137	5355	1
4137	6165	1
4167	4167	1
4168	4091	1
4175	4181	1
4175	6093	1
4178	3620	1
4178	3678	1
4178	3694	1
4178	3817	1
4178	3818	1
4178	4082	1
4178	4100	1
4178	4216	1
4178	4223	1
4178	4415	1
4178	5186	1
4178	5276	1
4178	5339	1
4178	5344	1
4178	5356	1
4178	5756	1
4178	5771	1
4178	5841	1
4178	6065	1
4178	6072	1
4178	6101	1
4178	6129	1
4178	6150	1
4178	6202	1
4178	6251	1
4178	6301	1
4178	6486	1
4178	7042	1
4178	7044	1
4178	7067	1
4178	7110	1
4178	7112	1
4178	7115	1
4178	7144	1
4178	7225	1
4178	7358	1
4179	4175	1
4181	4182	1
4182	4167	1
4182	4182	1
4203	4203	1
4204	4204	1
4207	4207	1
4207	4209	1
4208	4204	1
4208	4208	1
4208	4209	1
4209	4208	1
4209	4209	1
4216	4216	1
4218	4218	1
4219	4218	1
4223	4223	1
4225	4219	1
4243	4252	1
4244	4243	1
4250	4250	1
4251	4250	1
4251	4251	1
4252	4251	1
4252	4252	1
4303	4303	2
4303	4304	1
4304	4304	1
4307	4307	1
4312	4312	1
4327	4327	1
4353	4359	1
4358	4358	1
4359	4359	1
4376	4376	1
4392	5806	1
4397	4397	1
4397	5833	1
4400	4397	1
4400	4400	1
4412	4203	1
4415	4415	1
4419	4419	1
4419	4420	1
4420	4420	2
4420	4421	1
4421	4421	1
4464	4464	1
4464	4496	1
4467	4469	1
4469	4469	1
4469	4473	1
4470	4478	1
4471	4471	1
4471	4515	1
4472	4471	1
4472	4472	1
4473	4472	1
4473	4473	1
4475	3362	1
4475	4475	1
4478	1570	1
4488	4475	1
4496	4496	1
4496	4541	1
4504	4504	1
4515	4515	1
4527	4534	1
4527	4612	1
4534	4534	1
4534	4535	1
4535	4536	1
4536	4536	1
4536	4556	1
4538	4538	1
4541	4541	1
4556	4538	1
4571	4464	1
4572	4598	1
4573	4574	1
4574	4575	1
4575	4576	1
4576	4580	1
4580	4581	1
4581	4601	1
4593	4627	1
4595	4596	1
4596	4598	1
4598	4573	1
4598	4598	1
4601	4594	1
4604	504	1
4604	787	1
4604	1210	1
4604	2049	1
4604	2172	1
4604	2180	1
4604	2511	1
4604	3446	1
4604	3538	1
4604	4303	1
4604	4327	1
4604	5391	1
4604	5471	1
4604	5688	1
4604	6412	1
4604	6416	1
4604	6790	1
4604	6880	1
4604	7290	1
4604	7298	1
4612	4612	1
4627	1723	1
4629	1633	1
4629	2003	1
4629	4376	1
4629	4593	1
4629	6883	1
4629	6949	1
4629	6954	1
4634	1605	1
4634	1853	1
4634	4504	1
4634	4634	1
4634	5397	1
4634	5400	1
4634	5412	1
4634	5459	1
4634	5480	1
4634	6918	1
4634	6923	1
4634	6924	1
4634	6932	1
4652	4656	1
4654	4652	1
4654	4654	1
4655	4654	1
4655	4655	1
4656	4656	1
4656	4657	1
4657	4657	1
4657	4659	1
4658	4658	1
4658	4685	1
4658	4714	1
4659	4658	1
4672	4672	1
4672	4673	1
4673	2988	1
4674	4672	1
4676	4674	1
4676	4676	1
4677	4678	1
4678	4676	1
4685	4685	1
4694	4694	1
4711	4655	1
4714	4714	1
4717	4718	1
4718	4718	1
4718	4719	1
4719	4677	1
4719	4719	1
4770	4770	1
4770	4771	1
4771	4781	1
4773	4770	1
4773	4773	1
4774	4773	1
4774	4774	1
4777	4777	1
4780	4790	1
4781	5199	1
4782	4796	1
4784	4784	1
4784	6511	1
4785	4784	1
4785	4785	1
4786	4785	1
4787	4782	1
4787	4786	1
4787	4787	1
4790	4787	1
4790	5110	1
4796	4774	1
4856	4856	1
4864	4885	1
4865	4864	1
4873	4927	1
4881	4873	1
4883	4881	1
4885	4889	1
4888	4883	1
4889	4888	1
4920	4920	1
4925	4926	1
4926	4865	1
4927	4921	1
4953	4953	1
4954	4954	1
4962	4962	1
4962	4963	1
4963	4954	1
4963	4963	1
4970	4970	1
4972	4970	1
4972	4972	1
4973	4962	1
4975	4975	1
4975	4976	1
4976	4976	1
4976	4996	1
4978	4978	1
4985	4985	1
4985	4993	1
4986	4987	1
4987	4990	1
4990	4990	1
4990	4991	1
4991	4985	1
4993	4994	1
4994	4995	1
4995	4995	1
4995	4998	1
4996	4996	1
4998	4998	1
5008	3434	1
5009	6411	1
5013	5013	1
5015	5013	1
5015	5015	1
5017	5015	1
5017	5017	1
5022	5017	1
5027	4978	1
5027	5027	1
5027	5060	1
5028	5027	1
5028	5028	1
5060	5061	1
5081	5022	1
5109	5110	1
5110	4920	1
5110	5110	2
5110	5111	1
5111	5109	1
5111	5111	1
5111	5202	1
5113	5125	1
5125	5125	1
5125	5185	1
5137	5140	1
5138	5137	1
5138	5138	1
5139	5138	1
5139	5139	1
5140	5140	1
5140	5141	1
5141	5141	1
5141	5147	1
5144	5144	1
5145	5145	1
5145	5148	1
5146	5144	1
5147	5145	1
5148	5149	1
5149	5146	1
5149	5149	1
5153	5153	1
5154	5184	1
5155	5139	1
5174	5174	1
5177	5174	1
5177	5177	1
5178	5177	1
5184	5153	1
5184	5184	1
5185	5185	1
5186	5149	1
5186	5186	1
5202	5113	1
5202	5202	1
5254	5254	1
5254	5256	1
5256	5281	1
5259	5270	1
5270	5270	1
5270	5274	1
5273	5273	1
5274	5274	1
5274	5275	1
5275	5254	1
5276	5273	1
5276	5276	1
5279	5287	1
5280	5279	1
5280	5280	1
5281	5284	1
5284	5285	1
5285	5280	1
5285	5285	1
5287	5291	1
5300	5300	1
5306	5306	1
5312	5312	1
5312	6195	1
5316	5316	1
5316	5327	1
5318	5318	1
5319	5318	1
5319	5319	1
5320	5319	1
5327	5327	1
5327	5328	1
5328	5328	2
5328	5330	2
5330	5330	2
5332	5332	1
5339	5339	1
5341	5328	1
5343	5306	1
5344	5332	1
5345	4178	1
5345	5345	1
5349	5345	1
5349	5349	1
5351	5351	1
5354	5354	1
5355	5349	1
5355	5355	1
5356	5356	2
5358	6206	1
5359	5312	1
5363	5363	2
5363	5390	1
5363	5408	1
5364	5351	1
5364	5364	1
5366	5666	1
5372	5363	1
5373	5373	1
5373	5395	1
5376	5373	1
5381	5376	1
5381	5381	1
5386	5364	1
5386	5386	1
5390	5316	1
5391	5386	1
5391	5391	1
5395	5395	1
5395	5734	1
5397	5397	1
5398	5398	1
5400	5400	1
5405	5405	2
5405	5746	1
5408	5405	2
5408	5408	1
5410	5363	1
5412	5412	1
5421	5421	1
5429	5429	1
5433	5433	1
5439	5429	1
5439	5439	1
5439	5442	1
5440	5440	1
5442	5442	1
5442	5444	1
5444	5444	1
5445	5439	1
5445	5460	1
5448	5448	1
5449	5448	1
5449	5449	1
5449	5450	1
5450	5450	1
5458	5458	1
5458	5459	1
5459	5459	1
5460	5460	1
5460	5471	1
5461	5462	1
5462	5462	2
5470	5470	1
5470	5479	1
5471	5462	1
5471	5471	2
5479	5354	1
5479	5479	1
5480	5480	2
5486	5518	1
5494	5433	1
5494	5494	2
5498	5495	1
5499	5500	1
5500	5502	1
5501	2473	1
5501	3475	1
5501	3589	1
5501	3683	1
5501	3703	1
5501	3964	1
5501	4100	1
5501	4208	1
5501	4307	1
5501	4419	1
5501	4777	1
5501	4975	1
5501	5300	1
5501	5449	1
5501	5470	1
5501	5480	1
5501	5498	1
5501	5507	1
5501	5607	1
5501	5909	1
5501	6401	1
5501	7049	1
5501	7093	1
5501	7145	1
5501	7358	1
5501	7376	1
5501	7382	1
5501	7387	1
5501	7389	1
5502	5506	1
5503	5499	1
5506	3479	1
5507	5507	1
5507	5508	1
5508	5508	1
5508	5509	1
5509	3373	1
5514	665	1
5514	1057	1
5514	1743	1
5514	3009	1
5514	3838	1
5514	4489	1
5514	5494	1
5514	5501	1
5514	5503	1
5514	5534	1
5514	5683	1
5514	5784	1
5514	6145	1
5514	6837	1
5514	6964	1
5514	7040	1
5518	5518	1
5525	5527	1
5527	5527	1
5527	5528	1
5528	5458	1
5528	5528	1
5530	5531	1
5531	5525	1
5531	5531	1
5534	5536	1
5536	5530	1
5559	5566	1
5560	5559	1
5560	5560	1
5562	5570	1
5566	5566	1
5570	5570	1
5570	5571	1
5571	5560	1
5571	5571	1
5596	5596	1
5597	5596	1
5597	5597	1
5606	5597	1
5607	3477	1
5628	5628	1
5628	5629	1
5629	5629	1
5629	5638	1
5629	5641	1
5632	5628	1
5632	5632	1
5633	5633	1
5636	5633	1
5637	5636	1
5637	5637	1
5638	5632	1
5638	5638	1
5638	5639	1
5639	5639	1
5639	5642	1
5641	5637	1
5641	5641	1
5642	5642	1
5644	5651	1
5651	5562	1
5651	5651	1
5653	5653	1
5653	5661	1
5653	5662	1
5654	5653	1
5654	5654	1
5658	5653	1
5658	5658	1
5661	5662	1
5662	5398	1
5662	5662	2
5663	5654	1
5666	5666	1
5666	5963	1
5674	4604	1
5674	5674	1
5683	5685	1
5685	5688	1
5686	5718	1
5687	5686	1
5687	5687	1
5688	5687	1
5688	5688	2
5688	5789	1
5693	5693	1
5693	5696	1
5694	5694	1
5696	5694	1
5696	5696	1
5699	5674	1
5700	5699	1
5701	5701	1
5701	5703	1
5703	5703	1
5703	5711	1
5706	5700	1
5706	5706	1
5708	5708	1
5708	5715	1
5709	5701	1
5709	5709	1
5710	5710	1
5710	5719	1
5711	5706	1
5711	5708	1
5711	5711	1
5713	5709	1
5713	5711	1
5713	5713	2
5714	5716	1
5715	5715	1
5715	5717	1
5716	5693	1
5716	5716	1
5717	5713	2
5718	4536	1
5719	5717	1
5720	5710	1
5734	5658	1
5743	5743	1
5743	5746	1
5744	5743	1
5746	5746	2
5746	5749	1
5747	5744	1
5747	5747	1
5748	5747	1
5749	5749	1
5753	5756	1
5756	5756	2
5756	5810	1
5758	5758	1
5759	5758	1
5760	5760	1
5761	5761	1
5764	5765	1
5765	5765	1
5765	5773	1
5766	5781	1
5771	5771	1
5773	5760	1
5773	5773	2
5773	5775	1
5774	5766	1
5775	5774	1
5780	5780	1
5781	5780	1
5781	5781	1
5789	5789	1
5800	5952	1
5806	5800	1
5806	5806	1
5810	5761	1
5810	5810	1
5812	5773	1
5822	5823	1
5823	5823	1
5828	5828	1
5828	5861	1
5830	5830	1
5833	5833	1
5833	5836	1
5836	5836	1
5837	4400	1
5841	5841	1
5855	5873	1
5861	5822	1
5861	5830	1
5861	5861	1
5867	5867	1
5873	5873	1
5873	5874	1
5874	5874	1
5892	5892	1
5909	5892	1
5909	5909	1
5925	5930	1
5930	5931	1
5931	5931	1
5932	5932	1
5932	5933	1
5933	5933	1
5937	5937	1
5940	5941	1
5941	5941	1
5941	5969	1
5943	5932	1
5949	5949	1
5952	5952	1
5954	5954	1
5956	5954	1
5960	5670	1
5960	5960	1
5963	5960	1
5963	5963	1
5965	5965	1
5969	5937	1
5969	5969	1
5986	5990	1
5990	5990	1
5990	5994	1
5993	6047	1
5994	5993	1
5997	5999	1
5998	5997	1
5998	5998	1
5999	5999	1
6023	6023	1
6023	6029	1
6026	6023	1
6029	6029	1
6029	6031	1
6031	6031	1
6044	6044	1
6044	6045	1
6045	6045	1
6047	5998	1
6047	6044	1
6047	6047	1
6051	6060	1
6054	6054	1
6055	6054	1
6058	6058	1
6058	6062	1
6060	6058	1
6060	6060	1
6061	6061	1
6062	6062	1
6065	6061	1
6065	6065	1
6066	6090	1
6072	6072	1
6090	4175	1
6090	6090	1
6093	6093	1
6101	4179	1
6101	6101	1
6118	6118	1
6118	6120	1
6120	6119	1
6121	6122	1
6122	6118	1
6127	5356	1
6127	6127	1
6128	6127	1
6128	6128	2
6129	6128	2
6129	6129	2
6134	6134	1
6145	6145	1
6145	6146	1
6146	6134	1
6146	6146	1
6150	6150	1
6165	6129	1
6165	6165	1
6182	6188	1
6187	6187	1
6188	6187	1
6188	6188	1
6194	6194	1
6195	6194	1
6195	6195	1
6200	6211	1
6202	6202	1
6205	6205	1
6205	6208	1
6206	6206	1
6208	6208	1
6208	6237	1
6209	6205	1
6211	6211	1
6217	3971	1
6217	6217	1
6221	6221	1
6226	6217	1
6226	6226	1
6230	6230	1
6231	6231	1
6232	6232	1
6233	6231	1
6233	6235	1
6235	6230	1
6235	6235	1
6236	6232	1
6236	6236	1
6237	6236	1
6245	6246	1
6246	6246	1
6246	6247	1
6247	6247	1
6247	6251	1
6251	6251	2
6301	6221	1
6301	6301	1
6336	6336	1
6338	6339	1
6339	6336	1
6339	6339	1
6411	6411	2
6411	6412	1
6412	6411	1
6412	6416	1
6416	6416	2
6416	6418	2
6417	6459	1
6418	6417	1
6418	6418	1
6418	6419	1
6419	6419	1
6425	6425	1
6425	6464	1
6426	6425	1
6427	6427	1
6427	6431	1
6431	6431	1
6459	6475	1
6464	6464	1
6464	6466	1
6466	6427	1
6466	6466	1
6478	6478	1
6478	6480	1
6480	3546	1
6480	6480	1
6481	6488	1
6486	6478	1
6486	6486	1
6486	6492	1
6488	6506	1
6491	6492	1
6492	6486	1
6492	6492	2
6506	6506	1
