ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
141	569	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
141	99999941	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
145	99999912	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
149	3286	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
149	6559	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
149	99999923	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
149	99999931	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
149	99999941	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
149	99999942	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2
150	2478	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	151	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	6976	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	99999914	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999923	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
151	99999940	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
151	99999942	1	2	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	4
152	2879	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
152	6204	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
152	7340	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
152	99999942	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
156	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
156	99999942	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	536	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	581	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	626	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	6770	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	6787	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	7253	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
157	7368	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
157	99999923	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
157	99999933	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2
157	99999938	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
157	99999942	0	1	2	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	4
161	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
163	6862	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
187	6550	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
188	99999942	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
190	99999942	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
198	7038	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
200	7037	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
204	4136	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	2002	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
215	99999910	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
218	324	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
218	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	139	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
